 646.681 59.3735 7.23773 1.41582 0.539509 0.329902
 825.427 99.8884 8.96334 0.963978 0.353038 0.493831
 621.837 104.156 12.1413 0.895517 0.198152 0.493286
 453.165 84.1768 10.8481 0.9883 0.16041 0.401248
 475.96 76.3515 8.37604 0.831156 0.169973 0.309926
 507.957 86.7113 7.62472 0.644817 0.143405 0.238934
 356.011 92.1325 8.51897 0.574395 0.109647 0.191042
 302.667 61.291 8.76018 0.614502 0.0948651 0.17808
 324.331 50.1585 5.80872 0.629173 0.101194 0.177235
 331.121 55.1014 4.9177 0.436396 0.10679 0.176899
 356.915 57.3542 5.54438 0.382397 0.0758034 0.174417
 285.857 60.7444 5.68928 0.423044 0.0655844 0.165444
 178.716 47.7197 5.86093 0.418436 0.0707862 0.160177
 265.766 30.6665 4.7002 0.443018 0.0713142 0.160864
 320.519 47.0937 3.33582 0.405293 0.0824884 0.159542
 165.266 56.0254 5.95729 0.351401 0.0863279 0.161072
 646.681 59.3735 7.23773 1.41582 0.539509 0.329902
 825.427 99.8884 8.96334 0.963978 0.353038 0.493831
 621.837 104.156 12.1413 0.895517 0.198152 0.493286
 453.165 84.1768 10.8481 0.9883 0.16041 0.401248
 475.96 76.3515 8.37604 0.831156 0.169973 0.309926
 507.957 86.7113 7.62472 0.644817 0.143405 0.238934
 356.011 92.1325 8.51897 0.574395 0.109647 0.191042
 302.667 61.291 8.76018 0.614502 0.0948651 0.17808
 324.331 50.1585 5.80872 0.629173 0.101194 0.177235
 331.121 55.1014 4.9177 0.436396 0.10679 0.176899
 356.915 57.3542 5.54438 0.382397 0.0758034 0.174417
 285.857 60.7444 5.68928 0.423044 0.0655844 0.165444
 178.716 47.7197 5.86093 0.418436 0.0707862 0.160177
 265.766 30.6665 4.7002 0.443018 0.0713142 0.160864
 320.519 47.0937 3.33582 0.405293 0.0824884 0.159542
 165.266 56.0254 5.95729 0.351401 0.0863279 0.161072
 686.497 56.5939 7.79217 1.52639 0.491529 0.225191
 826.495 106.439 8.05742 0.967295 0.360638 0.433112
