 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.277392 -0.588497 -0.790109 -0.886752 -0.92639 -0.92639
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.356425 -0.631357 -0.809527 -0.894933 -0.929962 -0.929962
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.386696 -0.64335 -0.809676 -0.889404 -0.922104 -0.922104
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.26432 -0.604498 -0.824952 -0.930626 -0.973969 -0.973969
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
 -0.342422 -0.538623 -0.665772 -0.72672 -0.751718 -0.751718
