# Data for the a4a model 
# Full age range
 0 5 
# Full year range
 2007 2022 
# Number of surveys
 1 
# Survey min ages
 0 
# Survey max ages
 4 
# Survey time as a fraction into the year (one for each survey)
 0.6 
# fbar range
 1 3 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 176 
# Observation data frame 
# fleet	year	age	observation	weights
2	2022	1	1.89053217842339	1
2	2022	2	-0.521720560692562	1
2	2022	3	-3.00680902164733	1
2	2022	4	-3.26786484402425	1
# Auxilliary data frame 
# Number of auxilliary data
 96 
# year	age	m	m.spwn	harvest.spwn	mat.wt
2007	0	0.488580014818671	0	0	0	0.0179440322787267
2007	1	-0.385662480811985	0	0	0.0157268689759792	0.104845793173195
2007	2	-0.891598119283784	0	0	0.330867850339154	0.403497378462382
2007	3	-1.17118298150295	0	0	0.92502715427677	0.943905259466092
2007	4	-1.38629436111989	0	0	1.59912509585441	1.59912509585441
2007	5	-1.51412773262978	0	0	2.67632203417303	2.67632203417303
2008	0	0.488580014818671	0	0	0	0.0171854752419877
2008	1	-0.385662480811985	0	0	0.0133146943224409	0.0887646288162728
2008	2	-0.891598119283784	0	0	0.324983038442167	0.396320778588009
2008	3	-1.17118298150295	0	0	0.937510376296692	0.956643241119073
2008	4	-1.38629436111989	0	0	1.61274275904373	1.61274275904373
2008	5	-1.51412773262978	0	0	2.6010776553344	2.6010776553344
2009	0	0.488580014818671	0	0	0	0.0201581127800558
2009	1	-0.385662480811985	0	0	0.0142511339914496	0.095007559942997
2009	2	-0.891598119283784	0	0	0.334915704982041	0.408433786563465
2009	3	-1.17118298150295	0	0	0.925035289781431	0.943913561001461
2009	4	-1.38629436111989	0	0	1.51579084800406	1.51579084800406
2009	5	-1.51412773262978	0	0	2.64900842886566	2.64900842886566
2010	0	0.488580014818671	0	0	0	0.0182275781071057
2010	1	-0.385662480811985	0	0	0.0162925989426408	0.108617326284272
2010	2	-0.891598119283784	0	0	0.332575562582313	0.405579954368675
2010	3	-1.17118298150295	0	0	0.90857637788613	0.927118752945031
2010	4	-1.38629436111989	0	0	1.61406490982953	1.61406490982953
2010	5	-1.51412773262978	0	0	2.3375592549383	2.3375592549383
2011	0	0.488580014818671	0	0	0	0.0236318330223222
2011	1	-0.385662480811985	0	0	0.0157568094715368	0.105045396476912
2011	2	-0.891598119283784	0	0	0.319619901153865	0.38978036726081
2011	3	-1.17118298150295	0	0	0.904886711739746	0.923353787489536
2011	4	-1.38629436111989	0	0	1.6320014624104	1.6320014624104
2011	5	-1.51412773262978	0	0	2.45517795141676	2.45517795141676
2012	0	0.488580014818671	0	0	0	0.024143733227348
2012	1	-0.385662480811985	0	0	0.0138556922000299	0.0923712813335329
2012	2	-0.891598119283784	0	0	0.322362407269636	0.393124886914191
2012	3	-1.17118298150295	0	0	0.886584626136477	0.904678189935181
2012	4	-1.38629436111989	0	0	1.67100850004187	1.67100850004187
2012	5	-1.51412773262978	0	0	2.46647425807409	2.46647425807409
2013	0	0.488580014818671	0	0	0	0.025631631856908
2013	1	-0.385662480811985	0	0	0.0148815569238666	0.0992103794924442
2013	2	-0.891598119283784	0	0	0.316407367341512	0.385862643099405
2013	3	-1.17118298150295	0	0	0.901678641054542	0.920080245974023
2013	4	-1.38629436111989	0	0	1.62672298198766	1.62672298198766
2013	5	-1.51412773262978	0	0	2.5284277049355	2.5284277049355
2014	0	0.488580014818671	0	0	0	0.0198723704393123
2014	1	-0.385662480811985	0	0	0.0164780645101766	0.109853763401177
2014	2	-0.891598119283784	0	0	0.317646587314428	0.387373886968814
2014	3	-1.17118298150295	0	0	0.902149659487592	0.920560877028155
2014	4	-1.38629436111989	0	0	1.56155418712425	1.56155418712425
2014	5	-1.51412773262978	0	0	2.54728791193623	2.54728791193623
2015	0	0.488580014818671	0	0	0	0.0192640119786586
2015	1	-0.385662480811985	0	0	0.0160765650254645	0.107177100169763
2015	2	-0.891598119283784	0	0	0.314948305233051	0.384083299064696
2015	3	-1.17118298150295	0	0	0.904591529884382	0.923052581514676
2015	4	-1.38629436111989	0	0	1.5826676674638	1.5826676674638
2015	5	-1.51412773262978	0	0	2.40539187440616	2.40539187440616
2016	0	0.488580014818671	0	0	0	0.0227306989121403
2016	1	-0.385662480811985	0	0	0.0137043958340983	0.0913626388939889
2016	2	-0.891598119283784	0	0	0.312064415972658	0.380566360942266
2016	3	-1.17118298150295	0	0	0.916147812114175	0.934844706238954
2016	4	-1.38629436111989	0	0	1.5732210400138	1.5732210400138
2016	5	-1.51412773262978	0	0	2.527871816882	2.527871816882
2017	0	0.488580014818671	0	0	0	0.0188199643054368
2017	1	-0.385662480811985	0	0	0.0153709853472061	0.102473235648041
2017	2	-0.891598119283784	0	0	0.305270462556114	0.3722810518977
2017	3	-1.17118298150295	0	0	0.891456295879671	0.909649281509868
2017	4	-1.38629436111989	0	0	1.52854251947703	1.52854251947703
2017	5	-1.51412773262978	0	0	2.528983592989	2.528983592989
2018	0	0.488580014818671	0	0	0	0.0196367021891594
2018	1	-0.385662480811985	0	0	0.0144136974190503	0.096091316127002
2018	2	-0.891598119283784	0	0	0.318295422504096	0.388165149395239
2018	3	-1.17118298150295	0	0	0.900026379818221	0.918394265120633
2018	4	-1.38629436111989	0	0	1.58400313715318	1.58400313715318
2018	5	-1.51412773262978	0	0	2.48022167744674	2.48022167744674
2019	0	0.488580014818671	0	0	0	0.0156358104846259
2019	1	-0.385662480811985	0	0	0.0181594468226182	0.121062978817455
2019	2	-0.891598119283784	0	0	0.30518253434441	0.372173822371232
2019	3	-1.17118298150295	0	0	0.884865383730135	0.902923860949118
2019	4	-1.38629436111989	0	0	1.65990857815696	1.65990857815696
2019	5	-1.51412773262978	0	0	2.33595539035248	2.33595539035248
2020	0	0.488580014818671	0	0	0	0.0186201865665668
2020	1	-0.385662480811985	0	0	0.0154264954950444	0.102843303300296
2020	2	-0.891598119283784	0	0	0.313082387011766	0.381807789038739
2020	3	-1.17118298150295	0	0	0.839775039511564	0.856913305624045
2020	4	-1.38629436111989	0	0	1.59376945072536	1.59376945072536
2020	5	-1.51412773262978	0	0	2.63160585951749	2.63160585951749
2021	0	0.488580014818671	0	0	0	0.0211035465767673
2021	1	-0.385662480811985	0	0	0.0147531676290242	0.0983544508601612
2021	2	-0.891598119283784	0	0	0.304675336903814	0.37155528890709
2021	3	-1.17118298150295	0	0	0.924957494071422	0.9438341776239
2021	4	-1.38629436111989	0	0	1.6346410467192	1.6346410467192
2021	5	-1.51412773262978	0	0	2.47935732538594	2.47935732538594
2022	0	0.488580014818671	0	0	0	0.0202966870268743
2022	1	-0.385662480811985	0	0	0.0162220640499979	0.108147093666653
2022	2	-0.891598119283784	0	0	0.30712899631106	0.374547556476902
2022	3	-1.17118298150295	0	0	0.89033907360742	0.908509258783082
2022	4	-1.38629436111989	0	0	1.63566138656543	1.63566138656543
2022	5	-1.51412773262978	0	0	2.6090066862684	2.6090066862684
